symbol,name,currency,price,price_open,day_high,day_low,52_week_high,52_week_low,day_change,change_pct,close_yesterday,market_cap,volume,volume_avg,shares,stock_exchange_long,stock_exchange_short,timezone,timezone_name,gmt_offset,last_trade_time
ADBE,Adobe Inc.,USD,276.85,279.22,280.17,276.62,280.17,204.95,-1.64,-0.59,278.49,135089242112,1010574,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 14:30:59
ALL,The Allstate Corporation,USD,96.60,97.08,97.43,96.40,102.73,77.00,-0.69,-0.71,97.29,32165672960,1069290,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 14:31:00
AMZN,"Amazon.com, Inc.",USD,1906.19,1925.00,1929.69,1905.60,2050.50,1307.00,-17.58,-0.91,1923.77,937946054656,2428827,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 14:30:59
AXP,American Express Company,USD,113.90,113.76,114.35,113.43,114.55,89.05,-0.08,-0.07,113.97,95330115584,1159792,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 14:30:59
MMM,3M Company,USD,218.94,219.00,219.10,218.13,219.67,176.87,-0.57,-0.26,219.50,126084014080,999377,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 14:30:49
AAPL,Apple Inc.,USD,207.62,207.36,208.48,207.05,233.47,142.00,0.14,0.07,207.48,978986401792,11886617,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 14:30:57
FB,"Facebook, Inc.",USD,182.66,184.49,185.14,181.65,218.62,123.02,-1.12,-0.61,183.78,521606004736,16974043,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 14:30:59
JPM,JPMorgan Chase & Co.,USD,113.80,113.26,113.95,112.81,119.24,91.11,0.06,0.05,113.74,369552982016,5084847,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 14:31:00
V,Visa Inc.,USD,161.54,161.75,162.03,160.65,162.03,119.37,-0.13,-0.08,161.66,354902114304,4494122,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 14:30:58
XLNX,"Xilinx, Inc.",USD,140.76,137.45,141.60,136.81,141.60,62.54,3.61,2.63,137.15,35635363840,4748788,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 14:31:00
ADBE,Adobe Inc.,USD,275.92,279.22,280.17,275.85,280.17,204.95,-2.57,-0.92,278.49,134635446272,1284291,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:46:13
ALL,The Allstate Corporation,USD,96.71,97.08,97.43,96.40,102.73,77.00,-0.58,-0.60,97.29,32200636416,1290460,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:47:00
AMZN,"Amazon.com, Inc.",USD,1906.25,1925.00,1929.69,1904.35,2050.50,1307.00,-17.52,-0.91,1923.77,937977905152,2826769,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:46:54
AXP,American Express Company,USD,114.18,113.76,114.35,113.43,114.55,89.05,0.21,0.18,113.97,95568658432,1503981,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:46:45
MMM,3M Company,USD,219.51,219.00,219.74,218.13,219.74,176.87,0.01,0.00,219.50,126415151104,1476422,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:47:00
AAPL,Apple Inc.,USD,207.85,207.36,208.48,207.05,233.47,142.00,0.37,0.18,207.48,980070957056,14055726,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:47:00
FB,"Facebook, Inc.",USD,183.18,184.49,185.14,181.65,218.62,123.02,-0.60,-0.33,183.78,523090624512,21575119,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:47:00
JPM,JPMorgan Chase & Co.,USD,114.06,113.26,114.15,112.81,119.24,91.11,0.32,0.28,113.74,370397282304,6299349,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:47:01
V,Visa Inc.,USD,161.75,161.75,162.03,160.65,162.03,119.37,0.09,0.05,161.66,355365879808,5521129,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:47:01
XLNX,"Xilinx, Inc.",USD,140.09,137.45,141.60,136.81,141.60,62.54,2.94,2.14,137.15,35465744384,5725074,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:46:53
ADBE,Adobe Inc.,USD,275.90,279.22,280.17,275.85,280.17,204.95,-2.59,-0.93,278.49,134625681408,1292191,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:48:00
ALL,The Allstate Corporation,USD,96.67,97.08,97.43,96.40,102.73,77.00,-0.63,-0.64,97.29,32187316224,1296618,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:48:00
AMZN,"Amazon.com, Inc.",USD,1905.89,1925.00,1929.69,1904.35,2050.50,1307.00,-17.89,-0.93,1923.77,937796435968,2834645,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:47:56
AXP,American Express Company,USD,114.17,113.76,114.35,113.43,114.55,89.05,0.20,0.18,113.97,95560712192,1512618,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:47:56
MMM,3M Company,USD,219.48,219.00,219.74,218.13,219.74,176.87,-0.02,-0.01,219.50,126397759488,1485358,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:47:48
AAPL,Apple Inc.,USD,207.80,207.36,208.48,207.05,233.47,142.00,0.32,0.15,207.48,979835158528,14127328,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:47:56
FB,"Facebook, Inc.",USD,183.29,184.49,185.14,181.65,218.62,123.02,-0.49,-0.27,183.78,523390517248,21704883,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:48:00
JPM,JPMorgan Chase & Co.,USD,114.04,113.26,114.15,112.81,119.24,91.11,0.30,0.26,113.74,370332368896,6321291,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:47:53
V,Visa Inc.,USD,161.72,161.75,162.03,160.65,162.03,119.37,0.06,0.04,161.66,355308568576,5540377,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:48:00
XLNX,"Xilinx, Inc.",USD,140.14,137.45,141.60,136.81,141.60,62.54,2.99,2.18,137.15,35478401024,5738779,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 15:47:51
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ALL,The Allstate Corporation,USD,96.42,97.08,97.43,96.40,102.73,77.00,-0.88,-0.90,97.29,32104073216,1464814,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.35,113.43,114.55,89.05,0.05,0.04,113.97,95434735616,1834198,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:57
MMM,3M Company,USD,219.18,219.00,219.74,218.13,219.74,176.87,-0.32,-0.15,219.50,126225104896,1690989,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:57
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.56,113.26,114.15,112.81,119.24,91.11,-0.18,-0.16,113.74,368773595136,7116541,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
V,Visa Inc.,USD,161.54,161.75,162.03,160.65,162.03,119.37,-0.12,-0.07,161.66,354913058816,6226110,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6304911,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.42,97.08,97.43,96.40,102.73,77.00,-0.88,-0.90,97.29,32104073216,1464814,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.35,113.43,114.55,89.05,0.05,0.04,113.97,95434735616,1834198,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:57
MMM,3M Company,USD,219.18,219.00,219.74,218.13,219.74,176.87,-0.32,-0.15,219.50,126225104896,1690989,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:57
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.56,113.26,114.15,112.81,119.24,91.11,-0.18,-0.16,113.74,368773595136,7116541,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
V,Visa Inc.,USD,161.54,161.75,162.03,160.65,162.03,119.37,-0.12,-0.07,161.66,354913058816,6226110,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6304911,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.42,97.08,97.43,96.40,102.73,77.00,-0.87,-0.89,97.29,32105736192,1464814,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.36,113.42,114.55,89.05,0.05,0.04,113.97,95434735616,2081727,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:13
MMM,3M Company,USD,219.17,219.00,219.74,218.13,219.74,176.87,-0.33,-0.15,219.50,126219345920,1690989,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.56,113.26,114.15,112.81,119.24,91.11,-0.18,-0.16,113.74,368773595136,7116541,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 15:59:59
V,Visa Inc.,USD,161.49,161.75,162.03,160.65,162.03,119.37,-0.17,-0.11,161.66,354803253248,6808586,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:25
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6304911,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.41,97.08,97.43,96.40,102.73,77.00,-0.88,-0.90,97.29,32102408192,1464814,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:17
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.35,113.43,114.55,89.05,0.05,0.04,113.97,95434735616,1834198,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:13
MMM,3M Company,USD,219.08,219.00,219.75,218.10,219.75,176.87,-0.42,-0.19,219.50,126167523328,1924243,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:03:38
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.55,113.26,114.15,112.81,119.24,91.11,-0.19,-0.17,113.74,368741154816,8599969,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:12
V,Visa Inc.,USD,161.49,161.75,162.03,160.65,162.03,119.37,-0.17,-0.11,161.66,354803253248,6808586,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:25
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6304911,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.41,97.08,97.44,96.38,102.73,77.00,-0.88,-0.90,97.29,32102408192,1666310,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:17
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.36,113.42,114.55,89.05,0.05,0.04,113.97,95434735616,2081727,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:13
MMM,3M Company,USD,219.08,219.00,219.75,218.10,219.75,176.87,-0.42,-0.19,219.50,126167523328,1924243,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:03:38
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.55,113.26,114.15,112.81,119.24,91.11,-0.19,-0.17,113.74,368741154816,8599969,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:12
V,Visa Inc.,USD,161.49,161.75,162.03,160.65,162.03,119.37,-0.17,-0.11,161.66,354803253248,6808586,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:25
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6303713,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.41,97.08,97.43,96.40,102.73,77.00,-0.88,-0.90,97.29,32102408192,1464814,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:17
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.35,113.43,114.55,89.05,0.05,0.04,113.97,95434735616,1834198,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:13
MMM,3M Company,USD,219.08,219.00,219.74,218.13,219.74,176.87,-0.42,-0.19,219.50,126167523328,1690989,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:03:38
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,16601495,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.55,113.26,114.15,112.81,119.24,91.11,-0.19,-0.17,113.74,368741154816,7116541,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:12
V,Visa Inc.,USD,161.49,161.75,162.03,160.65,162.03,119.37,-0.17,-0.11,161.66,354803253248,6226110,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:25
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6304911,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.41,97.08,97.44,96.38,102.73,77.00,-0.88,-0.90,97.29,32102408192,1410055,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:17
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.36,113.42,114.55,89.05,0.05,0.04,113.97,95434735616,2081727,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:13
MMM,3M Company,USD,219.08,219.00,219.75,218.10,219.75,176.87,-0.42,-0.19,219.50,126167523328,1924243,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:03:38
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.55,113.26,114.15,112.81,119.24,91.11,-0.19,-0.17,113.74,368741154816,6981407,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:12
V,Visa Inc.,USD,161.49,161.75,162.03,160.65,162.03,119.37,-0.17,-0.11,161.66,354803253248,6808586,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:25
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6304911,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.41,97.08,97.44,96.38,102.73,77.00,-0.88,-0.90,97.29,32102408192,1410055,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:17
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.36,113.42,114.55,89.05,0.05,0.04,113.97,95434735616,2081727,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:13
MMM,3M Company,USD,219.08,219.00,219.75,218.10,219.75,176.87,-0.42,-0.19,219.50,126167523328,1924243,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:03:38
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.55,113.26,114.15,112.81,119.24,91.11,-0.19,-0.17,113.74,368741154816,6981407,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:12
V,Visa Inc.,USD,161.49,161.75,162.03,160.65,162.03,119.37,-0.17,-0.11,161.66,354803253248,6808586,6292633,1750179968,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:25
XLNX,"Xilinx, Inc.",USD,139.72,137.45,141.60,136.81,141.60,62.54,2.57,1.87,137.15,35372072960,6304911,2964850,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
ADBE,Adobe Inc.,USD,275.45,279.22,280.17,275.25,280.17,204.95,-3.04,-1.09,278.49,134406111232,1632885,1929900,487951008,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:00
ALL,The Allstate Corporation,USD,96.41,97.08,97.44,96.38,102.73,77.00,-0.88,-0.90,97.29,32102408192,1410055,1561316,332977984,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:17
AMZN,"Amazon.com, Inc.",USD,1901.75,1925.00,1929.69,1898.16,2050.50,1307.00,-22.02,-1.14,1923.77,935761805312,3135335,3403500,492052992,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
AXP,American Express Company,USD,114.02,113.76,114.36,113.42,114.55,89.05,0.05,0.04,113.97,95434735616,2081727,3552050,837000000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:02:13
MMM,3M Company,USD,219.08,219.00,219.75,218.10,219.75,176.87,-0.42,-0.19,219.50,126167523328,1924243,1625983,575897024,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:03:38
AAPL,Apple Inc.,USD,207.16,207.36,208.48,207.05,233.47,142.00,-0.32,-0.15,207.48,976817422336,15166983,23180683,4715279872,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
FB,"Facebook, Inc.",USD,182.58,184.49,185.14,181.65,218.62,123.02,-1.20,-0.65,183.78,521377284096,23758514,12786333,2403460096,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-04-24 16:00:01
JPM,JPMorgan Chase & Co.,USD,113.55,113.26,114.15,112.81,119.24,91.11,-0.19,-0.17,113.74,368741154816,6981407,12368300,3247389952,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-04-24 16:00:12
